2022 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:16 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,Group,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
SA,183,Grey,T,2,36475,"ADAMS, Angela",Legalise Cannabis Australia,HMP,N,N,12,1,0,0,4,17
SA,183,Grey,U,0,38191,U Above-the-line Votes,United Australia Party,UAPP,N,N,3322,120,24,136,329,3931
SA,183,Grey,U,1,36461,"ARBON, Michael",United Australia Party,UAPP,N,N,288,18,3,6,40,355
SA,183,Grey,U,2,36462,"SCHILD, Caelum",United Australia Party,UAPP,N,N,6,0,0,1,1,8
SA,183,Grey,V,0,38205,V Above-the-line Votes,Citizens Party,CEC,N,N,102,7,4,6,15,134
SA,183,Grey,V,1,37698,"FRANCIS, Russell",Citizens Party,CEC,N,N,5,0,0,0,1,6
SA,183,Grey,V,2,37699,"CURREY, Rodney",Citizens Party,CEC,N,N,1,0,0,0,1,2
SA,183,Grey,UG,1,37749,"HOPPER, Michael",Independent,IND,N,N,43,0,0,1,12,56
SA,185,Hindmarsh,A,0,38201,A Above-the-line Votes,Liberal Democrats,LDP,N,N,1768,125,35,75,168,2171
SA,185,Hindmarsh,A,1,36901,"MARKOS, Ian",Liberal Democrats,LDP,N,N,143,19,3,8,21,194
SA,185,Hindmarsh,A,2,36903,"SMITH, Josh",Liberal Democrats,LDP,N,N,20,2,1,0,1,24
SA,185,Hindmarsh,B,0,38199,B Above-the-line Votes,Animal Justice Party,AJP,N,N,1469,122,28,44,290,1953
SA,185,Hindmarsh,B,1,36599,"PFEIFFER, Louise",Animal Justice Party,AJP,N,N,103,8,2,10,26,149
SA,185,Hindmarsh,B,2,36603,"PASTRO, Julie",Animal Justice Party,AJP,N,N,21,1,0,0,1,23
SA,185,Hindmarsh,C,0,38202,C Above-the-line Votes,Liberal,LP,N,N,25436,975,165,826,6746,34148
SA,185,Hindmarsh,C,1,37004,"BIRMINGHAM, Simon",Liberal,LP,Y,Y,548,21,5,27,253,854
SA,185,Hindmarsh,C,2,37008,"McLACHLAN, Andrew",Liberal,LP,Y,Y,29,3,0,2,6,40
SA,185,Hindmarsh,C,3,37011,"LIDDLE, Kerrynne",Liberal,LP,Y,N,29,1,0,0,11,41
SA,185,Hindmarsh,C,4,37031,"STOCK, Tania",Liberal,LP,N,N,24,0,1,2,8,35
SA,185,Hindmarsh,D,0,38200,D Above-the-line Votes,Australian Labor Party,ALP,N,N,30934,1296,271,906,6882,40289
SA,185,Hindmarsh,D,1,37005,"WONG, Penny",Australian Labor Party,ALP,Y,Y,1325,56,16,58,433,1888
SA,185,Hindmarsh,D,2,37014,"FARRELL, Don",Australian Labor Party,ALP,Y,Y,74,10,2,6,21,113
SA,185,Hindmarsh,D,3,37171,"GILL, Trimann",Australian Labor Party,ALP,N,N,50,10,4,5,6,75
SA,185,Hindmarsh,D,4,37036,"SUTTON, Joanne",Australian Labor Party,ALP,N,N,45,1,1,2,1,50
SA,185,Hindmarsh,D,5,37043,"OWENS, Belinda",Australian Labor Party,ALP,N,N,29,4,0,1,4,38
SA,185,Hindmarsh,E,0,38208,E Above-the-line Votes,,,N,N,148,9,0,6,25,188
SA,185,Hindmarsh,E,1,37765,"DAY, Bob",,,N,N,66,2,0,3,12,83
SA,185,Hindmarsh,E,2,37771,"AMADIO, Pat",,,N,N,4,0,0,0,1,5
SA,185,Hindmarsh,F,0,38203,F Above-the-line Votes,The Great Australian Party,GAP,N,N,641,46,9,16,71,783
SA,185,Hindmarsh,F,1,37093,"EASON, Jo-Anne",The Great Australian Party,GAP,N,N,84,9,2,5,15,115
SA,185,Hindmarsh,F,2,37090,"BENNETT, Trevor",The Great Australian Party,GAP,N,N,4,0,0,0,0,4
SA,185,Hindmarsh,G,0,38209,G Above-the-line Votes,National Party,NP,N,N,157,11,2,10,20,200
SA,185,Hindmarsh,G,1,37755,"BLANDFORD, Lisa",National Party,NP,N,N,4,1,0,1,1,7
SA,185,Hindmarsh,G,2,37759,"BUIJS, Damien",National Party,NP,N,N,7,0,0,0,3,10
SA,185,Hindmarsh,H,0,38197,H Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,210,17,0,6,52,285
SA,185,Hindmarsh,H,1,36502,"MICHIE, Elise",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,26,1,0,0,5,32
SA,185,Hindmarsh,H,2,36511,"DUXBURY, Jack",Sustainable Australia Party - Stop Overdevelopment / Corruption,SPP,N,N,0,0,0,1,1,2
SA,185,Hindmarsh,I,0,38193,I Above-the-line Votes,The Local Party of Australia,TLOC,N,N,130,8,2,3,22,165
SA,185,Hindmarsh,I,1,37857,"FINNEY, Julie-Ann",The Local Party,TLOC,N,N,17,2,0,0,4,23
SA,185,Hindmarsh,I,2,37858,"PARNELL, Rodney Kenneth",The Local Party,TLOC,N,N,0,0,0,1,0,1
SA,185,Hindmarsh,J,0,38206,J Above-the-line Votes,Australian Federation Party,CYA,N,N,241,11,1,2,33,288
SA,185,Hindmarsh,J,1,37753,"BYRNE, Cathy",Australian Federation Party,CYA,N,N,38,5,1,0,4,48
SA,185,Hindmarsh,J,2,37757,"DUFFIELD, Nick",Australian Federation Party,CYA,N,N,10,0,1,1,1,13
SA,185,Hindmarsh,K,0,38204,K Above-the-line Votes,Australian Democrats,AUD,N,N,199,7,2,8,37,253
SA,185,Hindmarsh,K,1,37098,"YAZBEK, Roger",Australian Democrats,AUD,N,N,22,1,0,0,5,28
SA,185,Hindmarsh,K,2,37106,"KANCK, Sandra",Australian Democrats,AUD,N,N,7,0,0,0,2,9
SA,185,Hindmarsh,L,0,38211,L Above-the-line Votes,Drew Pavlou Democratic Alliance,DPDA,N,N,55,5,0,2,8,70
SA,185,Hindmarsh,L,1,37787,"YARMUHAMMAD, Adila",Drew Pavlou Democratic Alliance,DPDA,N,N,7,0,0,3,0,10
SA,185,Hindmarsh,L,2,37790,"YARMUHAMMAD, Amina",Drew Pavlou Democratic Alliance,DPDA,N,N,1,0,0,0,0,1
SA,185,Hindmarsh,M,0,38210,M Above-the-line Votes,,,N,N,27,2,1,1,5,36
SA,185,Hindmarsh,M,1,37742,"KAUR, Harmeet",,,N,N,6,0,0,0,0,6
SA,185,Hindmarsh,M,2,37744,"KUMAR, Rajesh",,,N,N,0,0,0,0,0,0
SA,185,Hindmarsh,N,0,38192,N Above-the-line Votes,"FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,210,12,1,6,55,284
SA,185,Hindmarsh,N,1,36052,"WOLFENDALE, Drew","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,23,3,1,1,5,33
SA,185,Hindmarsh,N,2,36059,"KENNEDY, David","FUSION: Science, Pirate, Secular, Climate Emergency",SOPA,N,N,3,0,0,0,2,5
SA,185,Hindmarsh,O,0,38190,O Above-the-line Votes,,,N,N,1905,47,10,29,457,2448
SA,185,Hindmarsh,O,1,35952,"XENOPHON, Nick",,,N,N,809,22,7,20,264,1122
SA,185,Hindmarsh,O,2,35960,"GRIFF, Stirling",,,N,Y,8,0,0,0,1,9
SA,185,Hindmarsh,P,0,38195,P Above-the-line Votes,The Greens,GRN,N,N,10113,712,131,413,1379,12748
SA,185,Hindmarsh,P,1,36498,"POCOCK, Barbara",The Greens,GRN,Y,N,749,30,4,36,136,955
SA,185,Hindmarsh,P,2,36504,"SUMNER, Major Moogy",The Greens,GRN,N,N,164,5,3,12,27,211
SA,185,Hindmarsh,P,3,36508,"SELWOOD, Melanie",The Greens,GRN,N,N,71,6,1,4,17,99
SA,185,Hindmarsh,Q,0,38198,Q Above-the-line Votes,Informed Medical Options Party,IMO,N,N,150,13,1,12,20,196
SA,185,Hindmarsh,Q,1,36576,"CRUISE, Raina",Informed Medical Options Party,IMO,N,N,39,2,1,0,3,45
SA,185,Hindmarsh,Q,2,36579,"HARLEY, Heather",Informed Medical Options Party,IMO,N,N,1,0,0,0,0,1
SA,185,Hindmarsh,R,0,38207,R Above-the-line Votes,Rex Patrick Team,RPT,N,N,1155,27,8,23,257,1470
